candidate_id	term	candidate_kind	extraction_method	paper_count	occurrences	levels	level_distribution	task_labels	domain_tags	risk_flags	noise_flags	wordhood_score	year_distribution	paper_ids	source_level	status
910737e14a9eee0389d5	发展权	cross_paper_discovery	bounded_chinese_ngram_maximal_repeat	3	3	1;2;3	"{""1"":3,""2"":5,""3"":4}"		{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '信用规制', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}		internal_fragment	1.5	"{""2023"":2,""2024"":10}"	FXZZ202305013;FXZZ202401005;FXZZ202412002	A1/A2	pending_human_review
6004f20e5663c9299630	发生时	cross_paper_discovery	bounded_chinese_ngram_maximal_repeat	2	2	1;2	"{""1"":2,""2"":1,""3"":0}"		{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '实质等同原则', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}		internal_fragment	1.111112	"{""2023"":1,""2024"":2}"	FXZZ202305009;FXZZ202406009	A1/A2	pending_human_review
c2e18ad0f996c318e005	取向的法	cross_paper_discovery	bounded_chinese_ngram_maximal_repeat	2	2	1;2	"{""1"":1,""2"":1,""3"":0}"	制度构建	{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '科技宪法', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}		internal_fragment	1.0	"{""2023"":1,""2024"":1}"	FXZZ202302004;FXZZ202405013	A1/A2	pending_human_review
d419262edeb66605b851	取程序	cross_paper_discovery	bounded_chinese_ngram_maximal_repeat	2	2	3	"{""1"":0,""2"":0,""3"":2}"	权利救济;程序审查;证据证明	{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '不足禁止', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'};{'confidence': 0.68, 'domain': '程序法', 'evidence_source': 'keyword', 'evidence_span': '检察公益诉讼', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}		internal_fragment	1.333334	"{""2024"":1,""2026"":1}"	FXZZ202412005;FXZZ202607003	A1/A2	pending_human_review
47c27749a583c03eec30	取证措施	cross_paper_discovery	bounded_chinese_ngram_maximal_repeat	2	2	3	"{""1"":0,""2"":0,""3"":2}"		{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '分层治理', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'};{'confidence': 0.68, 'domain': '程序法', 'evidence_source': 'keyword', 'evidence_span': '检察公益诉讼', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}		internal_fragment	1.0	"{""2024"":1,""2026"":1}"	FXZZ202412004;FXZZ202607003	A1/A2	pending_human_review
021d48179cefa82b9eb2	受益人	cross_paper_discovery	bounded_chinese_ngram_maximal_repeat	2	2	2;3	"{""1"":0,""2"":2,""3"":2}"		{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '股权利益', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}		internal_fragment	1.166667	"{""2023"":4}"	FXZZ202302007;FXZZ202303008	A1/A2	pending_human_review
60eb10b19faaf64738aa	另辟蹊径	cross_paper_discovery	bounded_chinese_ngram_maximal_repeat	2	2	2;3	"{""1"":0,""2"":1,""3"":1}"	程序审查	{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '证据调查', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'};{'confidence': 0.68, 'domain': '程序法', 'evidence_source': 'keyword', 'evidence_span': '诉讼要件', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}			0.875	"{""2023"":1,""2024"":1}"	FXZZ202308013;FXZZ202401010	A1/A2	pending_human_review
c05b565f5d61167da768	可持续	cross_paper_discovery	bounded_chinese_ngram_maximal_repeat	2	2	1;2;3	"{""1"":5,""2"":3,""3"":1}"		{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '法律方法论', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'};{'confidence': 0.66, 'domain': '比较法', 'evidence_source': 'keyword', 'evidence_span': '国际投资协定', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}		internal_fragment	0.851852	"{""2024"":9}"	FXZZ202405002;FXZZ202407012	A1/A2	pending_human_review
a78b631f91ba3d3afcea	可撤销	cross_paper_discovery	bounded_chinese_ngram_maximal_repeat	2	2	2;3	"{""1"":0,""2"":2,""3"":2}"		{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '司法酌减', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'};{'confidence': 0.72, 'domain': '合同法', 'evidence_source': 'keyword', 'evidence_span': '违约金', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}			1.166667	"{""2023"":1,""2026"":3}"	FXZZ202309008;FXZZ202607007	A1/A2	pending_human_review
8209c64e344d9f2c0b4e	可能性	cross_paper_discovery	bounded_chinese_ngram_maximal_repeat	8	8	1;2;3	"{""1"":4,""2"":5,""3"":4}"	制度构建;规范依据	{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '交互型研究范式', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'};{'confidence': 0.66, 'domain': '规范理论', 'evidence_source': 'keyword', 'evidence_span': '规范保护目的', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}		internal_fragment	3.428572	"{""2023"":12,""2026"":1}"	FXZZ202302001;FXZZ202303008;FXZZ202305005;FXZZ202305006;FXZZ202306003;FXZZ202306004;FXZZ202311012;FXZZ202607002	A1/A2	pending_human_review
f6b09d49bcd69ae73bdf	可行性	cross_paper_discovery	bounded_chinese_ngram_maximal_repeat	4	4	1;2	"{""1"":3,""2"":2,""3"":0}"		{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '一体化处罚观', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'};{'confidence': 0.68, 'domain': '程序法', 'evidence_source': 'keyword', 'evidence_span': '逮捕程序正当化', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}		internal_fragment	1.866666	"{""2023"":3,""2024"":2}"	FXZZ202302010;FXZZ202306008;FXZZ202405008;FXZZ202407013	A1/A2	pending_human_review
205f099648137b6c42db	可采性	cross_paper_discovery	bounded_chinese_ngram_maximal_repeat	2	2	2;3	"{""1"":0,""2"":1,""3"":1}"	程序审查;证据证明	{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '惩罚机制', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'};{'confidence': 0.68, 'domain': '程序法', 'evidence_source': 'keyword', 'evidence_span': '司法审查', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}		internal_fragment	1.333334	"{""2023"":2}"	FXZZ202309011;FXZZ202310010	A1/A2	pending_human_review
fa21035b15a27f57736e	司法主	cross_paper_discovery	bounded_chinese_ngram_maximal_repeat	3	3	2;3	"{""1"":0,""2"":2,""3"":1}"	制度构建	{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '双边冲突规则', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'};{'confidence': 0.68, 'domain': '程序法', 'evidence_source': 'keyword', 'evidence_span': '程序问题', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}		internal_fragment	1.833333	"{""2023"":2,""2024"":1}"	FXZZ202308012;FXZZ202310010;FXZZ202405011	A1/A2	pending_human_review
10269790dc41d556c31a	司法主体	cross_paper_discovery	bounded_chinese_ngram_maximal_repeat	2	2	2	"{""1"":0,""2"":2,""3"":0}"	制度构建	{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '双边冲突规则', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'};{'confidence': 0.68, 'domain': '程序法', 'evidence_source': 'keyword', 'evidence_span': '程序问题', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}		internal_fragment	1.0	"{""2023"":1,""2024"":1}"	FXZZ202308012;FXZZ202405011	A1/A2	pending_human_review
6abd10d2d3f87122aa90	司法作为一	cross_paper_discovery	bounded_chinese_ngram_maximal_repeat	2	2	1;2	"{""1"":1,""2"":1,""3"":0}"	研究结论	{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '法人作品', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'};{'confidence': 0.68, 'domain': '程序法', 'evidence_source': 'keyword', 'evidence_span': '程序问题', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}		internal_fragment	0.8	"{""2023"":2}"	FXZZ202305007;FXZZ202308012	A1/A2	pending_human_review
a05e5acc4faecb26d86c	司法合作	cross_paper_discovery	bounded_chinese_ngram_maximal_repeat	2	2	2;3	"{""1"":0,""2"":1,""3"":1}"		{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '疏明', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'};{'confidence': 0.68, 'domain': '程序法', 'evidence_source': 'keyword', 'evidence_span': '司法审查', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}		internal_fragment	1.0	"{""2023"":1,""2026"":1}"	FXZZ202310010;FXZZ202607005	A1/A2	pending_human_review
5637ae79ff3cfa36a3be	司法实	cross_paper_discovery	bounded_chinese_ngram_maximal_repeat	9	9	1;2;3	"{""1"":2,""2"":6,""3"":1}"	证据证明	{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '通信秘密', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'};{'confidence': 0.66, 'domain': '比较法', 'evidence_source': 'keyword', 'evidence_span': '域外适用', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}		internal_fragment	4.333333	"{""2023"":7,""2024"":2}"	FXZZ202302009;FXZZ202304008;FXZZ202305005;FXZZ202307004;FXZZ202307011;FXZZ202308005;FXZZ202309009;FXZZ202401011;FXZZ202405007	A1/A2	pending_human_review
4844e754bb10a0496027	司法实践	cross_paper_discovery	bounded_chinese_ngram_maximal_repeat	8	8	1;2	"{""1"":2,""2"":6,""3"":0}"	证据证明	{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '因果关系', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'};{'confidence': 0.66, 'domain': '比较法', 'evidence_source': 'keyword', 'evidence_span': '域外适用', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}		internal_fragment	3.0	"{""2023"":6,""2024"":2}"	FXZZ202304008;FXZZ202305005;FXZZ202307004;FXZZ202307011;FXZZ202308005;FXZZ202309009;FXZZ202401011;FXZZ202405007	A1/A2	pending_human_review
bfe26d5349189d2747a1	司法审查	cross_paper_discovery	bounded_chinese_ngram_maximal_repeat	4	4	1;2;3	"{""1"":2,""2"":4,""3"":2}"	权利救济;程序审查;规范依据	{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '除名之诉', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}		internal_fragment	1.4375	"{""2023"":8}"	FXZZ202303007;FXZZ202309005;FXZZ202309009;FXZZ202310011	A1/A2	pending_human_review
eed9e5ded29303b91c8b	司法救济	cross_paper_discovery	bounded_chinese_ngram_maximal_repeat	4	4	1;2;3	"{""1"":3,""2"":4,""3"":1}"	权利救济;程序审查	{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '默会正义', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'};{'confidence': 0.68, 'domain': '程序法', 'evidence_source': 'keyword', 'evidence_span': '程序正当原则', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}		internal_fragment;lexical_support	1.9375	"{""2023"":6,""2024"":2}"	FXZZ202303002;FXZZ202305002;FXZZ202309003;FXZZ202412013	A1/A2	pending_human_review
286d8e984a4378a87596	司法机	cross_paper_discovery	bounded_chinese_ngram_maximal_repeat	4	4	1;2;3	"{""1"":1,""2"":1,""3"":2}"		{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '立法法', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}		internal_fragment	2.333333	"{""2023"":1,""2024"":3}"	FXZZ202307004;FXZZ202406006;FXZZ202407007;FXZZ202412005	A1/A2	pending_human_review
ed84cf32d1f2b106db4c	司法机关	cross_paper_discovery	bounded_chinese_ngram_maximal_repeat	3	3	1;3	"{""1"":1,""2"":0,""3"":2}"		{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '立法法', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}		internal_fragment	1.5	"{""2023"":1,""2024"":2}"	FXZZ202307004;FXZZ202407007;FXZZ202412005	A1/A2	pending_human_review
f1bae6c7423c50b21d26	司法权	cross_paper_discovery	bounded_chinese_ngram_maximal_repeat	3	3	2;3	"{""1"":0,""2"":2,""3"":1}"	权利救济;比较法	{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '犯罪情节', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'};{'confidence': 0.68, 'domain': '程序法', 'evidence_source': 'keyword', 'evidence_span': '核准程序', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}		internal_fragment	1.833333	"{""2023"":2,""2026"":1}"	FXZZ202307005;FXZZ202311004;FXZZ202607005	A1/A2	pending_human_review
c447c009b7f33e83e358	司法模式	cross_paper_discovery	bounded_chinese_ngram_maximal_repeat	3	3	1;2	"{""1"":2,""2"":1,""3"":0}"		{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '最底限度标准', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}		generic_container;internal_fragment	1.375	"{""2023"":2,""2025"":1}"	FXZZ202310009;FXZZ202312002;FXZZ202501001	A1/A2	pending_human_review
4ef1bfbed1913cc675dd	司法正义	cross_paper_discovery	bounded_chinese_ngram_maximal_repeat	2	2	1;2	"{""1"":1,""2"":2,""3"":0}"		{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '默会正义', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'};{'confidence': 0.68, 'domain': '程序法', 'evidence_source': 'keyword', 'evidence_span': '程序问题', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}		internal_fragment	1.0	"{""2023"":3}"	FXZZ202303002;FXZZ202308012	A1/A2	pending_human_review
c5b15910deb8a6feeb17	司法理念	cross_paper_discovery	bounded_chinese_ngram_maximal_repeat	3	3	2;3	"{""1"":0,""2"":1,""3"":2}"	程序审查	{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '刑法保障', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}		internal_fragment	1.5	"{""2023"":2,""2024"":1}"	FXZZ202301007;FXZZ202308013;FXZZ202406006	A1/A2	pending_human_review
8f4ea3171c5a338b2b27	司法解	cross_paper_discovery	bounded_chinese_ngram_maximal_repeat	8	8	1;2;3	"{""1"":5,""2"":12,""3"":2}"	构成要件;程序审查;规范依据	{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '外在体系', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}		internal_fragment	3.238096	"{""2023"":3,""2024"":15,""2025"":1}"	FXZZ202304010;FXZZ202309006;FXZZ202312006;FXZZ202404002;FXZZ202405007;FXZZ202406006;FXZZ202407007;FXZZ202501001	A1/A2	pending_human_review
5f0a3438141548b019db	司法解释	legal_pattern	config_legal_pattern	2	2	1;2	"{""1"":4,""2"":8,""3"":0}"	程序审查;规范依据	{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '外在体系', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}				"{""2023"":1,""2024"":11}"	FXZZ202304010;FXZZ202404002	A1/A2	pending_human_review
9959bc49a9e6fd198f88	司法解释	cross_paper_discovery	bounded_chinese_ngram_maximal_repeat	7	7	1;2;3	"{""1"":4,""2"":12,""3"":2}"	构成要件;程序审查;规范依据	{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '外在体系', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}		internal_fragment;lexical_support	2.31875	"{""2023"":3,""2024"":15}"	FXZZ202304010;FXZZ202309006;FXZZ202312006;FXZZ202404002;FXZZ202405007;FXZZ202406006;FXZZ202407007	A1/A2	pending_human_review
a55fecd0193b7de06dc1	司法认定	cross_paper_discovery	bounded_chinese_ngram_maximal_repeat	3	3	1;2	"{""1"":1,""2"":2,""3"":0}"		{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '利益平衡', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'};{'confidence': 0.72, 'domain': '合同法', 'evidence_source': 'keyword', 'evidence_span': '合同解释', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}		internal_fragment	1.375	"{""2023"":3}"	FXZZ202304006;FXZZ202308007;FXZZ202309006	A1/A2	pending_human_review
6a590736732ad8ad26dd	司法资	cross_paper_discovery	bounded_chinese_ngram_maximal_repeat	2	2	2	"{""1"":0,""2"":3,""3"":0}"	制度构建	{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '双边冲突规则', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'};{'confidence': 0.68, 'domain': '程序法', 'evidence_source': 'keyword', 'evidence_span': '程序问题', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}		internal_fragment	1.222223	"{""2023"":3}"	FXZZ202308012;FXZZ202311011	A1/A2	pending_human_review
4adaceb5c5eae8bbf2ab	司法适用	cross_paper_discovery	bounded_chinese_ngram_maximal_repeat	5	5	1;2	"{""1"":5,""2"":1,""3"":0}"	制度构建;规范依据	{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '从宽处罚', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'};{'confidence': 0.68, 'domain': '程序法', 'evidence_source': 'keyword', 'evidence_span': '审查认证规则', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}		internal_fragment	2.1875	"{""2023"":5,""2024"":1}"	FXZZ202305006;FXZZ202306007;FXZZ202308007;FXZZ202309010;FXZZ202401008	A1/A2	pending_human_review
d0d41e79e60b33252455	合同	legal_term	config_legal_term_longest_match	18	18	1;2;3	"{""1"":18,""2"":41,""3"":7}"	制度构建;比较法;规范依据	{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '通信秘密', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'};{'confidence': 0.66, 'domain': '比较法', 'evidence_source': 'keyword', 'evidence_span': '域外适用', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'};{'confidence': 0.68, 'domain': '侵权责任', 'evidence_source': 'keyword', 'evidence_span': '定金责任', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'};{'confidence': 0.72, 'domain': '合同法', 'evidence_source': 'keyword', 'evidence_span': '违约定金', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}				"{""2023"":47,""2024"":17,""2026"":2}"	FXZZ202302009;FXZZ202303006;FXZZ202303011;FXZZ202305009;FXZZ202306005;FXZZ202306006;FXZZ202307013;FXZZ202310009;FXZZ202311010;FXZZ202312007;FXZZ202401012;FXZZ202404009;FXZZ202404010;FXZZ202404012;FXZZ202405009;FXZZ202407006;FXZZ202607006;FXZZ202607007	A1/A2	pending_human_review
0a18bc2c98568e19eae7	合同关系	cross_paper_discovery	bounded_chinese_ngram_maximal_repeat	2	2	2;3	"{""1"":0,""2"":1,""3"":1}"		{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '通信秘密', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'};{'confidence': 0.72, 'domain': '合同法', 'evidence_source': 'keyword', 'evidence_span': '解除权', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}		internal_fragment	1.0	"{""2023"":2}"	FXZZ202302009;FXZZ202312007	A1/A2	pending_human_review
6afe6540d1bf10f39305	合同履行	cross_paper_discovery	bounded_chinese_ngram_maximal_repeat	2	2	1	"{""1"":2,""2"":0,""3"":0}"		{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '事实问题清单', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'};{'confidence': 0.72, 'domain': '合同法', 'evidence_source': 'keyword', 'evidence_span': '解除权', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}		internal_fragment	1.0	"{""2023"":2}"	FXZZ202311010;FXZZ202312007	A1/A2	pending_human_review
034f8d3ed2a1ee095e83	合同法	cross_paper_discovery	bounded_chinese_ngram_maximal_repeat	4	4	1;2;3	"{""1"":2,""2"":8,""3"":1}"	比较法;规范依据	{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '通信秘密', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'};{'confidence': 0.66, 'domain': '比较法', 'evidence_source': 'keyword', 'evidence_span': '域外适用', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'};{'confidence': 0.72, 'domain': '合同法', 'evidence_source': 'keyword', 'evidence_span': '合同自由', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}		internal_fragment	2.181818	"{""2023"":9,""2024"":2}"	FXZZ202302009;FXZZ202306006;FXZZ202310009;FXZZ202401012	A1/A2	pending_human_review
0b3b49c889e0b09d7903	合同解	cross_paper_discovery	bounded_chinese_ngram_maximal_repeat	5	5	1;2;3	"{""1"":2,""2"":2,""3"":2}"		{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '实质等同原则', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'};{'confidence': 0.72, 'domain': '合同法', 'evidence_source': 'keyword', 'evidence_span': '解除权', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}		internal_fragment	2.638889	"{""2023"":3,""2024"":2,""2026"":1}"	FXZZ202305009;FXZZ202312007;FXZZ202404010;FXZZ202404012;FXZZ202607007	A1/A2	pending_human_review
85553c0a6979818f6ab6	合同解除	cross_paper_discovery	bounded_chinese_ngram_maximal_repeat	4	4	1;2;3	"{""1"":2,""2"":2,""3"":1}"		{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '实质等同原则', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'};{'confidence': 0.72, 'domain': '合同法', 'evidence_source': 'keyword', 'evidence_span': '解除权', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}		internal_fragment	1.7	"{""2023"":3,""2024"":1,""2026"":1}"	FXZZ202305009;FXZZ202312007;FXZZ202404010;FXZZ202607007	A1/A2	pending_human_review
218ac26da95829c63a7e	合同解除权	cross_paper_discovery	bounded_chinese_ngram_maximal_repeat	2	2	1	"{""1"":2,""2"":0,""3"":0}"		{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '撤回权', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'};{'confidence': 0.72, 'domain': '合同法', 'evidence_source': 'keyword', 'evidence_span': '解除权', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}		internal_fragment;low_wordhood_score	0.7	"{""2023"":1,""2024"":1}"	FXZZ202312007;FXZZ202404010	A1/A2	pending_human_review
ea3f9261cc2b2710392f	合地方	cross_paper_discovery	bounded_chinese_ngram_maximal_repeat	2	2	2	"{""1"":0,""2"":2,""3"":0}"		{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '刑法处罚早期化', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}		internal_fragment	1.333334	"{""2023"":1,""2024"":1}"	FXZZ202308005;FXZZ202405002	A1/A2	pending_human_review
e5102f801f90bae5edc4	合宪性	cross_paper_discovery	bounded_chinese_ngram_maximal_repeat	3	3	1;2	"{""1"":2,""2"":2,""3"":0}"	程序审查	{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '依宪执政', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'};{'confidence': 0.68, 'domain': '程序法', 'evidence_source': 'keyword', 'evidence_span': '核准程序', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}		internal_fragment	1.75	"{""2023"":4}"	FXZZ202303001;FXZZ202307005;FXZZ202308004	A1/A2	pending_human_review
0547875e98e226bd1259	合法性	cross_paper_discovery	bounded_chinese_ngram_maximal_repeat	13	13	1;2;3	"{""1"":6,""2"":18,""3"":4}"	程序审查;规范依据;证据证明	{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '合目的性改革', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'};{'confidence': 0.68, 'domain': '程序法', 'evidence_source': 'keyword', 'evidence_span': '程序正当原则', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'};{'confidence': 0.72, 'domain': '合同法', 'evidence_source': 'keyword', 'evidence_span': '合同自由', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}		internal_fragment	6.113095	"{""2023"":11,""2024"":17}"	FXZZ202301004;FXZZ202306006;FXZZ202307010;FXZZ202308005;FXZZ202309003;FXZZ202310010;FXZZ202311013;FXZZ202312008;FXZZ202406004;FXZZ202407005;FXZZ202407006;FXZZ202412005;FXZZ202412008	A1/A2	pending_human_review
6d7ad8a8a2f745de4b55	合法性判断	cross_paper_discovery	bounded_chinese_ngram_maximal_repeat	2	2	1;2;3	"{""1"":4,""2"":8,""3"":2}"	程序审查	{'confidence': 0.1, 'domain': 'unrouted', 'evidence_source': 'keyword', 'evidence_span': '合目的性改革', 'label_origin': 'machine_inferred', 'routing_only': True, 'source_level': 'B'}		internal_fragment;low_wordhood_score	0.514286	"{""2023"":1,""2024"":13}"	FXZZ202301004;FXZZ202407005	A1/A2	pending_human_review
